flight_id;airport_id;airport_type
275410;18;arrival
275411;66;arrival
275412;49;arrival
275413;3;arrival
275415;12;arrival
275417;38;arrival
275419;6;arrival
275421;59;arrival
275423;32;arrival
275425;59;arrival
275426;20;arrival
275427;23;arrival
275431;84;arrival
275432;84;arrival
275433;30;arrival
275435;93;arrival
275436;65;arrival
275437;42;arrival
275438;73;arrival
275439;46;arrival
275441;81;arrival
275442;50;arrival
275444;67;arrival
275445;50;arrival
275446;22;arrival
275447;43;arrival
275448;20;arrival
275449;49;arrival
275452;83;arrival
275454;84;arrival
275455;32;arrival
275457;46;arrival
275459;72;arrival
275460;59;arrival
275461;43;arrival
275462;46;arrival
275463;91;arrival
275464;60;arrival
275467;36;arrival
275470;81;arrival
275472;65;arrival
275473;69;arrival
275477;80;arrival
275480;47;arrival
275481;34;arrival
275484;32;arrival
275486;50;arrival
275487;76;arrival
275488;72;arrival
275489;17;arrival
275491;32;arrival
275493;2;arrival
275494;34;arrival
275498;93;arrival
275499;23;arrival
275504;96;arrival
275505;82;arrival
275505;62;arrival
275506;30;arrival
275508;79;arrival
275509;91;arrival
275510;51;arrival
275511;42;arrival
275512;50;arrival
275513;34;arrival
275514;78;arrival
275520;84;arrival
275521;46;arrival
275524;80;arrival
275526;50;arrival
275528;47;arrival
275530;11;arrival
275531;80;arrival
275532;67;arrival
275535;2;arrival
275536;46;arrival
275537;2;arrival
275538;38;arrival
275542;34;arrival
275543;57;arrival
275544;81;arrival
275545;16;arrival
275546;60;arrival
275547;63;arrival
275548;49;arrival
275551;72;arrival
275553;49;arrival
275555;65;arrival
275556;87;arrival
275557;81;arrival
275558;81;arrival
275561;91;arrival
275562;36;arrival
275563;42;arrival
275565;80;arrival
275566;80;arrival
275568;72;arrival
275570;36;arrival
275572;50;arrival
275574;50;arrival
275576;90;arrival
275578;20;arrival
275579;30;arrival
275580;73;arrival
275581;18;arrival
275582;5;arrival
275583;82;arrival
275583;62;arrival
275584;54;arrival
275586;67;arrival
275588;93;arrival
275589;73;arrival
275590;38;arrival
275591;84;arrival
275592;52;arrival
275594;72;arrival
275595;30;arrival
275597;39;arrival
275598;96;arrival
275599;84;arrival
275600;32;arrival
275603;42;arrival
275604;78;arrival
275606;96;arrival
275607;51;arrival
275608;38;arrival
275609;80;arrival
275610;87;arrival
275613;82;arrival
275613;62;arrival
275614;2;arrival
275617;36;arrival
275619;20;arrival
275620;41;arrival
275621;15;arrival
275622;20;arrival
275623;57;arrival
275624;81;arrival
275626;96;arrival
275627;36;arrival
275628;36;arrival
275629;91;arrival
275630;68;arrival
275631;72;arrival
275632;73;arrival
275633;81;arrival
275634;73;arrival
275635;12;arrival
275638;32;arrival
275639;46;arrival
275640;18;arrival
275644;65;arrival
275649;52;arrival
275650;96;arrival
275652;38;arrival
275654;73;arrival
275655;65;arrival
275657;73;arrival
275658;47;arrival
275659;49;arrival
275662;18;arrival
275663;43;arrival
275665;93;arrival
275666;19;arrival
275667;96;arrival
275670;50;arrival
275671;82;arrival
275671;62;arrival
275673;73;arrival
275675;39;arrival
275677;15;arrival
275678;78;arrival
275680;36;arrival
275682;20;arrival
275684;41;arrival
275685;5;arrival
275686;17;arrival
275689;36;arrival
275690;30;arrival
275691;50;arrival
275694;49;arrival
275695;23;arrival
275696;30;arrival
275697;52;arrival
275704;32;arrival
275705;3;arrival
275707;19;arrival
275711;82;arrival
275711;62;arrival
275712;84;arrival
275714;23;arrival
275716;17;arrival
275717;3;arrival
275718;2;arrival
275719;52;arrival
275721;93;arrival
275723;32;arrival
275724;12;arrival
275725;32;arrival
275726;50;arrival
275728;59;arrival
275731;80;arrival
275734;97;arrival
275736;81;arrival
275738;93;arrival
275739;38;arrival
275740;84;arrival
275741;73;arrival
275742;5;arrival
275744;38;arrival
275745;73;arrival
275746;6;arrival
275748;76;arrival
275752;16;arrival
275753;32;arrival
275756;30;arrival
275757;81;arrival
275760;81;arrival
275762;32;arrival
275763;80;arrival
275764;49;arrival
275765;86;arrival
275767;35;arrival
275768;49;arrival
275769;5;arrival
275772;52;arrival
275774;73;arrival
275775;30;arrival
275776;86;arrival
275777;96;arrival
275778;21;arrival
275780;21;arrival
275781;1;arrival
275785;21;arrival
275787;32;arrival
275788;80;arrival
275789;72;arrival
275791;3;arrival
275794;50;arrival
275795;81;arrival
275798;64;arrival
275799;42;arrival
275800;65;arrival
275806;81;arrival
275808;50;arrival
275810;49;arrival
275811;17;arrival
275812;35;arrival
275813;77;arrival
275814;84;arrival
275816;42;arrival
275819;84;arrival
275821;81;arrival
275822;73;arrival
275824;65;arrival
275825;80;arrival
275826;84;arrival
275831;70;arrival
275832;65;arrival
275833;56;arrival
275836;30;arrival
275838;49;arrival
275839;37;arrival
275840;32;arrival
275842;59;arrival
275843;47;arrival
275846;83;arrival
275847;84;arrival
275848;35;arrival
275849;84;arrival
275853;35;arrival
275854;91;arrival
275857;40;arrival
275858;26;arrival
275859;30;arrival
275861;32;arrival
275863;36;arrival
275866;65;arrival
275867;76;arrival
275868;21;arrival
275869;58;arrival
275870;57;arrival
275871;20;arrival
275872;32;arrival
275874;65;arrival
275876;54;arrival
275877;32;arrival
275878;39;arrival
275880;82;arrival
275880;62;arrival
275883;22;arrival
275884;58;arrival
275885;20;arrival
275886;82;arrival
275886;62;arrival
275887;16;arrival
275889;82;arrival
275889;62;arrival
275890;65;arrival
275893;20;arrival
275894;1;arrival
275898;17;arrival
275900;61;arrival
275901;38;arrival
275902;65;arrival
275906;49;arrival
275908;49;arrival
275915;80;arrival
275916;36;arrival
275918;34;arrival
275920;81;arrival
275925;30;arrival
275927;84;arrival
275930;36;arrival
275931;12;arrival
275932;65;arrival
275933;93;arrival
275934;74;arrival
275935;31;arrival
275936;12;arrival
275938;35;arrival
275941;59;arrival
275943;22;arrival
275944;17;arrival
275945;16;arrival
275946;32;arrival
275947;34;arrival
275948;65;arrival
275949;82;arrival
275949;62;arrival
275950;58;arrival
275952;82;arrival
275952;62;arrival
275953;36;arrival
275954;12;arrival
275957;84;arrival
275958;70;arrival
275959;40;arrival
275960;29;arrival
275961;14;arrival
275963;81;arrival
275965;81;arrival
275966;65;arrival
275971;41;arrival
275972;1;arrival
275974;36;arrival
275977;32;arrival
275981;93;arrival
275982;39;arrival
275984;46;arrival
275985;96;arrival
275988;32;arrival
275989;5;arrival
275992;80;arrival
275996;50;arrival
275997;35;arrival
275999;84;arrival
276000;42;arrival
276002;49;arrival
276003;59;arrival
276005;38;arrival
276006;59;arrival
276008;65;arrival
276009;65;arrival
276010;42;arrival
276012;32;arrival
276013;51;arrival
276015;78;arrival
276016;68;arrival
276018;80;arrival
276019;34;arrival
276022;81;arrival
276023;28;arrival
276024;84;arrival
276026;84;arrival
276027;78;arrival
276029;32;arrival
276030;65;arrival
276031;45;arrival
276032;95;arrival
276033;54;arrival
276035;26;arrival
276036;49;arrival
276039;65;arrival
276040;49;arrival
276042;12;arrival
276043;5;arrival
276044;65;arrival
276046;50;arrival
276047;93;arrival
276048;82;arrival
276048;62;arrival
276054;95;arrival
276056;73;arrival
276059;56;arrival
276060;16;arrival
276061;17;arrival
276062;81;arrival
276063;81;arrival
276064;32;arrival
276066;65;arrival
276069;18;arrival
276070;50;arrival
276071;3;arrival
276073;59;arrival
276074;10;arrival
276075;32;arrival
276078;30;arrival
276079;36;arrival
276080;32;arrival
276082;21;arrival
276083;84;arrival
276084;57;arrival
276085;52;arrival
276090;93;arrival
276092;36;arrival
276093;21;arrival
276095;50;arrival
276100;66;arrival
276103;38;arrival
276104;80;arrival
276105;80;arrival
276106;18;arrival
276108;53;arrival
276109;50;arrival
276110;80;arrival
276111;65;arrival
276112;30;arrival
276114;38;arrival
276115;50;arrival
276116;67;arrival
276117;18;arrival
276118;84;arrival
276119;30;arrival
276120;69;arrival
276121;79;arrival
276123;2;arrival
276125;50;arrival
276128;81;arrival
276129;84;arrival
276130;73;arrival
276133;93;arrival
276134;73;arrival
276138;81;arrival
276139;91;arrival
276140;52;arrival
276141;36;arrival
276142;79;arrival
276143;32;arrival
276146;80;arrival
276147;67;arrival
276148;67;arrival
276151;93;arrival
276154;96;arrival
276155;82;arrival
276155;62;arrival
276156;81;arrival
276157;93;arrival
276158;1;arrival
276161;84;arrival
276162;86;arrival
276164;50;arrival
276165;58;arrival
276167;49;arrival
276168;42;arrival
276169;75;arrival
276170;95;arrival
276171;49;arrival
276172;12;arrival
276174;82;arrival
276174;62;arrival
276176;50;arrival
276177;46;arrival
276179;34;arrival
276185;50;arrival
276188;20;arrival
276190;84;arrival
276196;43;arrival
276199;65;arrival
276200;36;arrival
276202;72;arrival
276203;32;arrival
276204;50;arrival
276209;57;arrival
276210;93;arrival
276211;95;arrival
276212;59;arrival
276215;73;arrival
276216;32;arrival
276217;72;arrival
276220;67;arrival
276221;97;arrival
276224;50;arrival
276227;65;arrival
276228;46;arrival
276230;32;arrival
276232;43;arrival
276233;50;arrival
276234;36;arrival
276235;71;arrival
276238;80;arrival
276239;12;arrival
276243;59;arrival
276244;84;arrival
276245;22;arrival
276246;73;arrival
276247;96;arrival
276248;84;arrival
276249;51;arrival
276250;35;arrival
276251;30;arrival
276253;73;arrival
276254;80;arrival
276255;67;arrival
276256;38;arrival
276257;65;arrival
276258;30;arrival
276261;14;arrival
276262;12;arrival
276264;93;arrival
276266;1;arrival
276267;50;arrival
276270;81;arrival
276273;38;arrival
276275;59;arrival
276276;80;arrival
276280;42;arrival
276281;30;arrival
276283;16;arrival
276284;36;arrival
276287;38;arrival
276289;3;arrival
276294;41;arrival
276296;42;arrival
276297;38;arrival
276298;65;arrival
276299;32;arrival
276300;17;arrival
276301;32;arrival
276303;16;arrival
276304;46;arrival
276305;30;arrival
276306;78;arrival
276308;81;arrival
276311;59;arrival
276313;5;arrival
276315;36;arrival
276316;6;arrival
276318;91;arrival
276319;26;arrival
276320;22;arrival
276321;1;arrival
276323;67;arrival
276328;21;arrival
276329;83;arrival
276330;83;arrival
276331;32;arrival
276333;23;arrival
276335;97;arrival
276337;83;arrival
276338;79;arrival
276340;73;arrival
276342;91;arrival
276343;91;arrival
276346;81;arrival
276347;38;arrival
276348;32;arrival
276349;22;arrival
276351;88;arrival
276356;32;arrival
276357;54;arrival
276359;50;arrival
276361;32;arrival
276362;73;arrival
276364;84;arrival
276365;30;arrival
276366;6;arrival
276369;32;arrival
276371;34;arrival
276374;34;arrival
276375;67;arrival
276376;93;arrival
276377;96;arrival
276381;79;arrival
276382;73;arrival
276383;17;arrival
276384;51;arrival
276385;42;arrival
276387;50;arrival
276389;18;arrival
276390;48;arrival
276391;69;arrival
276392;82;arrival
276392;62;arrival
276394;36;arrival
276397;93;arrival
276398;49;arrival
276399;13;arrival
276400;30;arrival
276401;66;arrival
276403;84;arrival
276404;32;arrival
276405;30;arrival
276406;73;arrival
276407;72;arrival
276408;16;arrival
276410;57;arrival
276412;50;arrival
276413;16;arrival
276417;69;arrival
276418;40;arrival
276419;70;arrival
276420;47;arrival
276421;77;arrival
276422;31;arrival
276427;93;arrival
276428;38;arrival
276429;80;arrival
276430;22;arrival
276431;57;arrival
276435;45;arrival
276437;75;arrival
276438;32;arrival
276440;36;arrival
276442;70;arrival
276443;35;arrival
276446;49;arrival
276447;32;arrival
276448;5;arrival
276449;56;arrival
276451;49;arrival
276452;93;arrival
276453;65;arrival
276455;21;arrival
276456;80;arrival
276458;22;arrival
276470;84;arrival
276473;20;arrival
276474;81;arrival
276477;69;arrival
276481;46;arrival
276482;20;arrival
276484;49;arrival
276485;93;arrival
276486;59;arrival
276488;50;arrival
276489;50;arrival
276490;70;arrival
276492;13;arrival
276495;40;arrival
276496;80;arrival
276497;71;arrival
276499;32;arrival
276503;70;arrival
276504;36;arrival
276505;32;arrival
276510;54;arrival
276511;46;arrival
276513;73;arrival
276515;43;arrival
276518;36;arrival
276519;70;arrival
276520;67;arrival
276521;45;arrival
276522;66;arrival
276525;65;arrival
276526;23;arrival
276527;21;arrival
276528;74;arrival
276531;50;arrival
276533;46;arrival
276535;12;arrival
276538;50;arrival
276539;23;arrival
276541;66;arrival
276544;36;arrival
276545;82;arrival
276545;62;arrival
276548;5;arrival
276549;20;arrival
276550;36;arrival
276553;46;arrival
276555;12;arrival
276556;69;arrival
276558;93;arrival
276560;36;arrival
276562;43;arrival
276563;75;arrival
276565;54;arrival
276567;26;arrival
276568;72;arrival
276570;50;arrival
276571;32;arrival
276572;5;arrival
276573;5;arrival
276574;43;arrival
276577;35;arrival
276578;70;arrival
276579;15;arrival
276581;57;arrival
276582;65;arrival
276584;61;arrival
276585;36;arrival
276586;36;arrival
276588;40;arrival
276589;65;arrival
276591;81;arrival
276594;59;arrival
276595;50;arrival
276597;6;arrival
276602;84;arrival
276604;50;arrival
276605;26;arrival
276609;80;arrival
276610;93;arrival
276611;80;arrival
276613;6;arrival
276614;32;arrival
276617;17;arrival
276620;81;arrival
276622;95;arrival
276623;81;arrival
276624;54;arrival
276626;42;arrival
276627;36;arrival
276630;23;arrival
276633;19;arrival
276634;84;arrival
276636;93;arrival
276639;57;arrival
276643;42;arrival
276648;96;arrival
276649;67;arrival
276650;70;arrival
276652;57;arrival
276653;5;arrival
276656;70;arrival
276657;73;arrival
276662;91;arrival
276667;84;arrival
276668;50;arrival
276670;65;arrival
276671;49;arrival
276676;40;arrival
276681;20;arrival
276686;57;arrival
276687;87;arrival
276688;71;arrival
276689;93;arrival
276692;18;arrival
276693;63;arrival
276694;30;arrival
276696;69;arrival
276697;81;arrival
276700;17;arrival
276702;22;arrival
276704;73;arrival
276709;56;arrival
276710;20;arrival
276711;46;arrival
276712;36;arrival
276715;90;arrival
276717;1;arrival
276720;73;arrival
276721;36;arrival
276722;35;arrival
276723;36;arrival
276726;35;arrival
276727;52;arrival
276728;50;arrival
276729;54;arrival
276730;65;arrival
276733;46;arrival
276734;34;arrival
276735;70;arrival
276736;36;arrival
276737;42;arrival
276739;13;arrival
276740;52;arrival
276741;69;arrival
276743;65;arrival
276744;49;arrival
276746;93;arrival
276747;16;arrival
276750;36;arrival
276751;91;arrival
276752;42;arrival
276754;54;arrival
276755;65;arrival
276757;57;arrival
276760;12;arrival
276763;31;arrival
276764;18;arrival
276767;49;arrival
276768;72;arrival
276770;17;arrival
276771;38;arrival
276774;84;arrival
276775;80;arrival
276776;16;arrival
276780;96;arrival
276781;82;arrival
276781;62;arrival
276783;79;arrival
276784;75;arrival
276789;43;arrival
276790;46;arrival
276794;65;arrival
276795;36;arrival
276796;91;arrival
276797;84;arrival
276798;17;arrival
276802;32;arrival
276803;13;arrival
276804;54;arrival
276806;3;arrival
276807;82;arrival
276807;62;arrival
276808;23;arrival
276809;3;arrival
276811;73;arrival
276812;95;arrival
276813;42;arrival
276815;13;arrival
276821;79;arrival
276822;79;arrival
276824;30;arrival
276825;18;arrival
276826;21;arrival
276828;18;arrival
276831;1;arrival
276832;52;arrival
276833;84;arrival
276836;35;arrival
276837;84;arrival
276839;52;arrival
276840;32;arrival
276841;69;arrival
276843;47;arrival
276850;16;arrival
276851;32;arrival
276852;32;arrival
276853;81;arrival
276854;49;arrival
276855;41;arrival
276856;93;arrival
276858;50;arrival
276859;36;arrival
276862;81;arrival
276863;40;arrival
276864;86;arrival
276865;49;arrival
276866;38;arrival
276868;81;arrival
276869;82;arrival
276869;62;arrival
276870;52;arrival
276872;60;arrival
276874;41;arrival
276875;80;arrival
276876;24;arrival
276877;46;arrival
276879;53;arrival
276880;69;arrival
276881;13;arrival
276883;86;arrival
276884;12;arrival
276885;82;arrival
276885;62;arrival
276886;86;arrival
276889;82;arrival
276889;62;arrival
276891;26;arrival
276894;57;arrival
276896;50;arrival
276897;51;arrival
276899;2;arrival
276900;73;arrival
276901;20;arrival
276902;73;arrival
276904;96;arrival
276905;16;arrival
276906;87;arrival
276912;42;arrival
276914;50;arrival
276919;21;arrival
276922;57;arrival
276923;5;arrival
276927;30;arrival
276928;3;arrival
276931;6;arrival
276932;78;arrival
276933;49;arrival
276935;29;arrival
276936;84;arrival
276938;89;arrival
276944;19;arrival
276945;32;arrival
276946;65;arrival
276947;38;arrival
276951;13;arrival
276952;65;arrival
276955;91;arrival
276957;38;arrival
276958;84;arrival
276959;12;arrival
276960;50;arrival
276961;41;arrival
276964;80;arrival
276966;63;arrival
276969;60;arrival
276972;73;arrival
276980;50;arrival
276983;6;arrival
276984;72;arrival
276985;79;arrival
276987;93;arrival
276990;93;arrival
276991;13;arrival
276994;81;arrival
276995;93;arrival
276997;67;arrival
276998;32;arrival
277002;80;arrival
277005;35;arrival
277007;38;arrival
277008;17;arrival
277009;67;arrival
277017;67;arrival
277023;91;arrival
277024;5;arrival
277026;75;arrival
277027;95;arrival
277029;40;arrival
277031;52;arrival
277032;12;arrival
277035;84;arrival
277036;81;arrival
277039;32;arrival
277042;40;arrival
277044;22;arrival
277045;3;arrival
277049;80;arrival
277050;16;arrival
277052;65;arrival
277053;81;arrival
277056;54;arrival
277057;52;arrival
277059;49;arrival
277060;73;arrival
277062;65;arrival
277063;17;arrival
277064;59;arrival
277067;78;arrival
277068;54;arrival
